school_ID,School,State,School Type,subsidized_count,subsidized_amt,unsubsidized_count,unsubsidized_amt,academic_yr,academic_q
146000,TRINITY COLLEGE,DC,Private-Nonprofit,215,356400,157,321014,2014_2015,4
146400,WESLEY THEOLOGICAL SEMINARY,DC,Private-Nonprofit,0,0,1,5196,2014_2015,4
146600,BARRY UNIVERSITY,FL,Private-Nonprofit,1066,2519222,1050,2846549,2014_2015,4
146700,BETHUNE COOKMAN UNIVERSITY,FL,Private-Nonprofit,327,516594,763,1277238,2014_2015,4
146800,SAINT THOMAS UNIVERSITY,FL,Private-Nonprofit,157,357657,170,344588,2014_2015,4
146900,FLORIDA INSTITUTE OF TECHNOLOGY,FL,Private-Nonprofit,2129,1615581,2168,2161345,2014_2015,4
147000,EASTERN FLORIDA STATE COLLEGE,FL,Public,858,1153581,718,1184054,2014_2015,4
147100,COLLEGE OF CENTRAL FLORIDA,FL,Public,620,599022,510,606834,2014_2015,4
147300,CLEARWATER CHRISTIAN COLLEGE,FL,Private-Nonprofit,14,31333,12,22877,2014_2015,4
147500,DAYTONA STATE COLLEGE,FL,Public,1840,1480231,2125,1649664,2014_2015,4
147700,FLORIDA SOUTHWESTERN STATE COLLEGE,FL,Public,606,753640,460,505512,2014_2015,4
147800,EDWARD WATERS COLLEGE,FL,Private-Nonprofit,190,186177,160,229566,2014_2015,4
147900,EMBRY-RIDDLE AERONAUTICAL UNIVERSITY,FL,Private-Nonprofit,2392,3219020,2326,3344609,2014_2015,4
148000,FLORIDA AGRICULTURAL & MECHANICAL UNIVERSITY,FL,Public,1842,1675554,2070,2000863,2014_2015,4
148100,FLORIDA ATLANTIC UNIVERSITY,FL,Public,1465,3461294,1301,3419127,2014_2015,4
148200,FLORIDA COLLEGE,FL,Private-Nonprofit,8,13300,12,22500,2014_2015,4
148400,FLORIDA STATE COLLEGE AT JACKSONVILLE,FL,Public,2871,4485869,2348,3964287,2014_2015,4
148500,FLORIDA KEYS COMMUNITY COLLEGE,FL,Public,65,91830,59,98667,2014_2015,4
148600,FLORIDA MEMORIAL UNIVERSITY,FL,Private-Nonprofit,357,398912,383,553089,2014_2015,4
148700,ECKERD COLLEGE,FL,Private-Nonprofit,145,317260,164,527823,2014_2015,4
148800,FLORIDA SOUTHERN COLLEGE,FL,Private-Nonprofit,119,263983,128,255091,2014_2015,4
148900,FLORIDA STATE UNIVERSITY,FL,Public,5135,11671377,3747,5891757,2014_2015,4
149000,GULF COAST STATE COLLEGE,FL,Public,281,263760,292,373183,2014_2015,4
149300,INDIAN RIVER STATE COLLEGE,FL,Public,329,371660,235,246398,2014_2015,4
149500,JACKSONVILLE UNIVERSITY,FL,Private-Nonprofit,433,1211797,478,1798931,2014_2015,4
149700,JONES COLLEGE,FL,Private-Nonprofit,410,650298,362,607713,2014_2015,4
149900,EVEREST UNIVERSITY,FL,Private-Nonprofit,20383,22889156,20418,30386770,2014_2015,4
150000,BROWARD COLLEGE,FL,Public,2472,2206460,393,329830,2014_2015,4
150100,FLORIDA GATEWAY COLLEGE,FL,Public,92,113331,29,25695,2014_2015,4
150200,LAKE SUMTER STATE COLLEGE,FL,Public,67,84030,48,64466,2014_2015,4
150400,"STATE COLLEGE OF FLORIDA, MANATEE-SARASOTA",FL,Public,693,795897,494,626619,2014_2015,4
150500,LYNN UNIVERSITY,FL,Private-Nonprofit,48,104818,39,85354,2014_2015,4
150600,MIAMI DADE COLLEGE,FL,Public,1688,2703127,1325,2405900,2014_2015,4
150900,NOVA SOUTHEASTERN UNIVERSITY-DAVIE,FL,Private-Nonprofit,1057,2546340,1073,2987372,2014_2015,4
151000,NORTHWEST FLORIDA STATE COLLEGE,FL,Public,151,195982,25,24690,2014_2015,4
151200,PALM BEACH STATE COLLEGE,FL,Public,674,629268,512,566814,2014_2015,4
151300,PENSACOLA STATE COLLEGE,FL,Public,278,350119,47,48288,2014_2015,4
151400,POLK STATE COLLEGE,FL,Public,372,526026,325,530673,2014_2015,4
151500,ROLLINS COLLEGE,FL,Private-Nonprofit,55,114737,66,154549,2014_2015,4
151900,SANTA FE COLLEGE,FL,Public,1657,1983809,1346,1728936,2014_2015,4
152000,SEMINOLE STATE COLLEGE OF FLORIDA,FL,Public,1649,1392000,1821,1981070,2014_2015,4
152100,SOUTHEASTERN UNIVERSITY,FL,Private-Nonprofit,192,351101,228,461193,2014_2015,4
152200,SOUTH FLORIDA STATE COLLEGE,FL,Public,51,52003,43,42527,2014_2015,4
152300,SAINT JOHNS RIVER STATE COLLEGE,FL,Public,576,707630,632,1090692,2014_2015,4
152600,SAINT LEO UNIVERSITY,FL,Private-Nonprofit,12741,13434498,12535,19785422,2014_2015,4
152800,ST. PETERSBURG COLLEGE,FL,Public,3607,2776783,3880,3451726,2014_2015,4
153100,STETSON UNIVERSITY,FL,Private-Nonprofit,99,241814,121,190899,2014_2015,4
153300,TALLAHASSEE COMMUNITY COLLEGE,FL,Public,2168,2396683,1769,2132117,2014_2015,4
153500,UNIVERSITY OF FLORIDA,FL,Public,1891,4480797,1403,3114851,2014_2015,4
153600,UNIVERSITY OF MIAMI,FL,Private-Nonprofit,129,303569,148,323270,2014_2015,4
153700,UNIVERSITY OF SOUTH FLORIDA,FL,Public,6363,14054804,5181,10906180,2014_2015,4
153800,UNIVERSITY OF TAMPA (THE),FL,Private-Nonprofit,128,213599,116,245944,2014_2015,4
154000,WEBBER INTERNATIONAL UNIVERSITY,FL,Private-Nonprofit,49,79788,35,55638,2014_2015,4
154100,ABRAHAM BALDWIN AGRICULTURAL COLLEGE,GA,Public,184,168940,202,224129,2014_2015,4
154200,AGNES SCOTT COLLEGE,GA,Private-Nonprofit,31,51972,42,94619,2014_2015,4
154300,DARTON STATE COLLEGE,GA,Public,1211,1221297,1407,1667738,2014_2015,4
154400,ALBANY STATE UNIVERSITY,GA,Public,427,398393,485,613760,2014_2015,4
154500,ANDREW COLLEGE,GA,Private-Nonprofit,8,8470,19,22144,2014_2015,4
154600,ARMSTRONG STATE UNIVERSITY,GA,Public,498,876753,571,1320528,2014_2015,4
154700,POINT UNIVERSITY,GA,Private-Nonprofit,500,1079974,570,1683122,2014_2015,4
155400,BERRY COLLEGE,GA,Private-Nonprofit,25,42488,31,48450,2014_2015,4
155500,THOMAS UNIVERSITY,GA,Private-Nonprofit,94,232418,132,360314,2014_2015,4
155600,BRENAU UNIVERSITY,GA,Private-Nonprofit,423,885132,416,1243884,2014_2015,4
155700,BREWTON PARKER COLLEGE,GA,Private-Nonprofit,85,114469,90,94260,2014_2015,4
155800,COLLEGE OF COASTAL GEORGIA,GA,Public,411,438001,332,378247,2014_2015,4
155900,CLARK ATLANTA UNIVERSITY,GA,Private-Nonprofit,34,66441,39,63056,2014_2015,4
156000,COLUMBIA THEOLOGICAL SEMINARY,GA,Private-Nonprofit,0,0,0,0,2014_2015,4
156100,COLUMBUS STATE UNIVERSITY,GA,Public,598,1201791,559,1419904,2014_2015,4
156300,EMMANUEL COLLEGE,GA,Private-Nonprofit,12,16674,14,21645,2014_2015,4
156400,EMORY UNIVERSITY,GA,Private-Nonprofit,169,547237,146,439385,2014_2015,4
156600,FORT VALLEY STATE UNIVERSITY,GA,Public,510,471038,466,616579,2014_2015,4
156800,INTERDENOMINATIONAL THEOLOGICAL CENTER,GA,Private-Nonprofit,0,0,0,0,2014_2015,4
156900,GEORGIA INSTITUTE OF TECHNOLOGY,GA,Public,1099,2599718,1106,2333747,2014_2015,4
157100,GEORGIA MILITARY COLLEGE,GA,Public,2987,2376497,1994,1771768,2014_2015,4
157200,GEORGIA SOUTHERN UNIVERSITY,GA,Public,2112,3093600,1993,4010206,2014_2015,4
157300,GEORGIA SOUTHWESTERN STATE UNIVERSITY,GA,Public,194,405252,212,657994,2014_2015,4
157400,GEORGIA STATE UNIVERSITY,GA,Public,4345,6601096,4061,7808236,2014_2015,4
157500,GORDON STATE COLLEGE,GA,Public,232,285870,237,319479,2014_2015,4
157700,KENNESAW STATE UNIVERSITY,GA,Public,1872,3338274,1785,3885128,2014_2015,4
157800,LAGRANGE COLLEGE,GA,Private-Nonprofit,24,42915,35,91417,2014_2015,4
157900,AUGUSTA UNIVERSITY,GA,Public,230,443152,222,607455,2014_2015,4
158000,MERCER UNIVERSITY,GA,Private-Nonprofit,240,541019,271,686859,2014_2015,4
158100,MIDDLE GEORGIA STATE UNIVERSITY,GA,Public,909,1191362,838,1316844,2014_2015,4
158200,MOREHOUSE COLLEGE,GA,Private-Nonprofit,55,69000,65,74035,2014_2015,4
158500,UNIVERSITY OF NORTH GEORGIA,GA,Public,889,1022444,841,1164064,2014_2015,4
158600,OGLETHORPE UNIVERSITY,GA,Private-Nonprofit,185,331914,185,394250,2014_2015,4
158700,PAINE COLLEGE,GA,Private-Nonprofit,34,55983,63,72591,2014_2015,4
158800,PIEDMONT COLLEGE,GA,Private-Nonprofit,122,298349,153,433660,2014_2015,4
158900,REINHARDT UNIVERSITY,GA,Private-Nonprofit,328,613667,335,667107,2014_2015,4
159000,SAVANNAH STATE UNIVERSITY,GA,Public,648,519269,649,671458,2014_2015,4
159100,SHORTER UNIVERSITY,GA,Private-Nonprofit,1286,2110956,1319,2951596,2014_2015,4
159200,SOUTH GEORGIA STATE COLLEGE,GA,Public,218,235500,151,169109,2014_2015,4
159400,SPELMAN COLLEGE,GA,Private-Nonprofit,32,61756,41,72186,2014_2015,4
159600,TOCCOA FALLS COLLEGE,GA,Private-Nonprofit,33,71982,26,65602,2014_2015,4
159700,TRUETT MCCONNELL COLLEGE,GA,Private-Nonprofit,87,127495,65,120921,2014_2015,4
159800,UNIVERSITY OF GEORGIA,GA,Public,633,1022159,578,1160026,2014_2015,4
159900,VALDOSTA STATE UNIVERSITY,GA,Public,747,1589673,739,1709481,2014_2015,4
160000,WESLEYAN COLLEGE,GA,Private-Nonprofit,32,52625,24,36058,2014_2015,4
160100,UNIVERSITY OF WEST GEORGIA,GA,Public,735,1271801,786,1585050,2014_2015,4
160200,GEORGIA COLLEGE & STATE UNIVERSITY,GA,Public,182,284447,168,326271,2014_2015,4
160400,YOUNG HARRIS COLLEGE,GA,Private-Nonprofit,24,59100,26,57719,2014_2015,4
160500,CHAMINADE UNIVERSITY OF HONOLULU,HI,Private-Nonprofit,72,157527,60,160842,2014_2015,4
160600,BRIGHAM YOUNG UNIVERSITY - HAWAII,HI,Private-Nonprofit,125,266596,57,132604,2014_2015,4
161000,UNIVERSITY OF HAWAII AT MANOA,HI,Public,215,476879,192,450154,2014_2015,4
161100,UNIVERSITY OF HAWAII AT HILO,HI,Public,53,104592,72,161638,2014_2015,4
161200,HONOLULU COMMUNITY COLLEGE,HI,Public,15,17660,8,8412,2014_2015,4
161300,KAPIOLANI COMMUNITY COLLEGE,HI,Public,95,119898,90,99875,2014_2015,4
161400,KAUAI COMMUNITY COLLEGE,HI,Public,10,17878,22,42136,2014_2015,4
161500,UNIVERSITY OF HAWAII MAUI COLLEGE,HI,Public,52,74291,48,64014,2014_2015,4
161600,BOISE STATE UNIVERSITY,ID,Public,550,1161356,573,1387417,2014_2015,4
161700,COLLEGE OF IDAHO (THE),ID,Private-Nonprofit,9,18250,8,12503,2014_2015,4
161900,COLLEGE OF SOUTHERN IDAHO,ID,Public,81,52044,76,70190,2014_2015,4
162000,IDAHO STATE UNIVERSITY,ID,Public,423,499187,419,534740,2014_2015,4
162100,LEWIS-CLARK STATE COLLEGE,ID,Public,62,84357,64,85781,2014_2015,4
162300,NORTH IDAHO COLLEGE,ID,Public,305,245980,199,250686,2014_2015,4
162400,NORTHWEST NAZARENE UNIVERSITY,ID,Private-Nonprofit,124,238399,122,316529,2014_2015,4
162500,BRIGHAM YOUNG UNIVERSITY - IDAHO,ID,Private-Nonprofit,4305,8062640,2807,5567443,2014_2015,4
162600,UNIVERSITY OF IDAHO,ID,Public,314,480668,304,533259,2014_2015,4
162800,AMERICAN ACADEMY OF ART,IL,Proprietary,50,108628,46,110515,2014_2015,4
163300,AUGUSTANA COLLEGE,IL,Private-Nonprofit,21,33833,26,25683,2014_2015,4
163400,AURORA UNIVERSITY,IL,Private-Nonprofit,123,171945,187,351175,2014_2015,4
163600,SOUTHWESTERN ILLINOIS COLLEGE,IL,Public,965,841133,469,398220,2014_2015,4
163700,BETHANY THEOLOGICAL SEMINARY,IN,Private-Nonprofit,0,0,0,0,2014_2015,4
163800,BLACK HAWK COLLEGE,IL,Public,82,59681,57,40602,2014_2015,4
163900,BLACKBURN UNIVERSITY,IL,Private-Nonprofit,4,2750,8,10150,2014_2015,4
164000,PRAIRIE STATE COLLEGE,IL,Public,96,228414,106,280928,2014_2015,4
164100,BRADLEY UNIVERSITY,IL,Private-Nonprofit,13,26511,30,62416,2014_2015,4
164300,SPOON RIVER COLLEGE,IL,Public,72,43058,51,38809,2014_2015,4
164800,CITY COLLEGES OF CHICAGO HARRY S TRUMAN COLLEGE,IL,Public,255,278282,129,162922,2014_2015,4
164900,RICHARD J DALEY COLLEGE-CITY COLLEGES OF CHICAGO,IL,Public,99,94287,7,7950,2014_2015,4
165000,CITY COLLEGES OF CHICAGO - MALCOLM X COLLEGE,IL,Public,272,333893,124,182411,2014_2015,4
165200,HAROLD WASHINGTON COLLEGE,IL,Public,292,236753,113,108631,2014_2015,4
165400,CITY COLLEGES OF CHICAGO - KENNEDY KING COLLEGE,IL,Public,484,445781,272,253166,2014_2015,4
165500,WILBUR WRIGHT COLLEGE,IL,Public,158,118370,37,28015,2014_2015,4
165700,MIDWESTERN UNIVERSITY,IL,Private-Nonprofit,0,0,0,0,2014_2015,4
165900,ROSALIND FRANKLIN UNIVERSITY OF MEDICINE AND SCIENCE,IL,Private-Nonprofit,0,0,0,0,2014_2015,4
166100,CHICAGO THEOLOGICAL SEMINARY,IL,Private-Nonprofit,0,0,0,0,2014_2015,4
166300,SPERTUS COLLEGE OF JUDAICA,IL,Private-Nonprofit,0,0,0,0,2014_2015,4
166400,UNIVERSITY OF ST. FRANCIS,IL,Private-Nonprofit,52,108846,86,284327,2014_2015,4
166500,COLUMBIA COLLEGE CHICAGO,IL,Private-Nonprofit,200,483566,242,542849,2014_2015,4
166600,CONCORDIA UNIVERSITY,IL,Private-Nonprofit,166,296034,170,407742,2014_2015,4
166900,DANVILLE AREA COMMUNITY COLLEGE,IL,Public,3,1306,8,9822,2014_2015,4
167100,DEPAUL UNIVERSITY,IL,Private-Nonprofit,1938,3121605,2117,3371944,2014_2015,4
167400,EASTERN ILLINOIS UNIVERSITY,IL,Public,165,427035,243,607000,2014_2015,4
167500,ELGIN COMMUNITY COLLEGE,IL,Public,189,243186,150,214322,2014_2015,4
167600,ELMHURST COLLEGE,IL,Private-Nonprofit,14,24065,27,69386,2014_2015,4
168100,HIGHLAND COMMUNITY COLLEGE,IL,Public,50,45494,55,45414,2014_2015,4
168200,GARRETT-EVANGELICAL THEOLOGICAL SEMINARY,IL,Private-Nonprofit,0,0,0,0,2014_2015,4
168400,GREENVILLE COLLEGE,IL,Private-Nonprofit,16,39173,30,74113,2014_2015,4
168500,HEBREW THEOLOGICAL COLLEGE,IL,Private-Nonprofit,24,33114,12,17036,2014_2015,4
168800,ILLINOIS COLLEGE,IL,Private-Nonprofit,2,5000,3,10060,2014_2015,4
168900,ILLINOIS COLLEGE OF OPTOMETRY,IL,Private-Nonprofit,0,0,0,0,2014_2015,4
169100,ILLINOIS INSTITUTE OF TECHNOLOGY,IL,Private-Nonprofit,32,72014,34,83231,2014_2015,4
169200,ILLINOIS STATE UNIVERSITY,IL,Public,344,612355,347,724678,2014_2015,4
169300,NORTHEASTERN ILLINOIS UNIVERSITY,IL,Public,667,635605,657,587115,2014_2015,4
169400,CHICAGO STATE UNIVERSITY,IL,Public,278,239438,529,902123,2014_2015,4
169600,ILLINOIS WESLEYAN UNIVERSITY,IL,Private-Nonprofit,8,11500,12,17509,2014_2015,4
169800,JOHN MARSHALL LAW SCHOOL (THE),IL,Private-Nonprofit,0,0,0,0,2014_2015,4
169900,JOLIET JUNIOR COLLEGE,IL,Public,249,188709,273,192473,2014_2015,4
170000,JUDSON UNIVERSITY,IL,Private-Nonprofit,271,610589,276,872704,2014_2015,4
170300,KENDALL COLLEGE,IL,Proprietary,1051,1459835,1019,1757831,2014_2015,4
170400,KNOX COLLEGE,IL,Private-Nonprofit,14,21325,18,20126,2014_2015,4
170500,ILLINOIS VALLEY COMMUNITY COLLEGE,IL,Public,40,35590,26,25456,2014_2015,4
170600,LAKE FOREST COLLEGE,IL,Private-Nonprofit,3,9000,6,15242,2014_2015,4
170700,LEWIS UNIVERSITY,IL,Private-Nonprofit,239,518812,260,743757,2014_2015,4
170800,LINCOLN CHRISTIAN UNIVERSITY,IL,Private-Nonprofit,116,130334,120,177965,2014_2015,4
170900,LINCOLN COLLEGE,IL,Private-Nonprofit,131,208745,148,235754,2014_2015,4
171000,LOYOLA UNIVERSITY CHICAGO,IL,Private-Nonprofit,375,738181,396,932179,2014_2015,4
171200,LUTHERAN SCHOOL OF THEOLOGY AT CHICAGO,IL,Private-Nonprofit,0,0,0,0,2014_2015,4
171600,MACCORMAC COLLEGE,IL,Private-Nonprofit,170,289509,164,381039,2014_2015,4
171700,MACMURRAY COLLEGE,IL,Private-Nonprofit,29,37205,22,29805,2014_2015,4
172100,MCCORMICK THEOLOGICAL SEMINARY,IL,Private-Nonprofit,0,0,2,10577,2014_2015,4
172200,MCKENDREE UNIVERSITY,IL,Private-Nonprofit,343,416768,414,641480,2014_2015,4
172300,MEADVILLE THEOLOGICAL SCHOOL OF LOMBARD COLLEGE,IL,Private-Nonprofit,0,0,0,0,2014_2015,4
172400,MILLIKIN UNIVERSITY,IL,Private-Nonprofit,23,46495,45,81150,2014_2015,4
172500,MONMOUTH COLLEGE,IL,Private-Nonprofit,14,19946,14,18155,2014_2015,4
172800,MORTON COLLEGE,IL,Public,130,124882,93,94960,2014_2015,4
173200,NATIONAL UNIVERSITY OF HEALTH SCIENCES (THE),IL,Private-Nonprofit,70,137478,82,222715,2014_2015,4
173300,NATIONAL LOUIS UNIVERSITY,IL,Private-Nonprofit,2005,3101115,1937,3756079,2014_2015,4
173400,NORTH CENTRAL COLLEGE,IL,Private-Nonprofit,1498,2413139,1792,2402827,2014_2015,4
173500,NORTH PARK UNIVERSITY,IL,Private-Nonprofit,150,201125,216,287588,2014_2015,4
173600,NORTHERN BAPTIST THEOLOGICAL SEMINARY,IL,Private-Nonprofit,0,0,0,0,2014_2015,4
173700,NORTHERN ILLINOIS UNIVERSITY,IL,Public,618,1254527,607,1206497,2014_2015,4
173900,NORTHWESTERN UNIVERSITY,IL,Private-Nonprofit,243,341119,234,364039,2014_2015,4
174100,OLIVET NAZARENE UNIVERSITY,IL,Private-Nonprofit,292,635862,324,1053612,2014_2015,4
174200,ILLINOIS EASTERN COMMUNITY COLLEGES - OLNEY CENTRAL COLLEGE,IL,Public,25,22550,15,15625,2014_2015,4
174500,QUINCY UNIVERSITY,IL,Private-Nonprofit,64,117530,68,128863,2014_2015,4
174600,ROBERT MORRIS UNIVERSITY ILLINOIS,IL,Private-Nonprofit,1813,2696540,1868,2786659,2014_2015,4
174700,ROCK VALLEY COLLEGE,IL,Public,122,65717,84,54890,2014_2015,4
174800,ROCKFORD UNIVERSITY,IL,Private-Nonprofit,50,89187,59,129543,2014_2015,4
174900,ROOSEVELT UNIVERSITY,IL,Private-Nonprofit,135,239435,121,228195,2014_2015,4
175000,DOMINICAN UNIVERSITY,IL,Private-Nonprofit,78,153807,87,206577,2014_2015,4
175200,SAUK VALLEY COMMUNITY COLLEGE,IL,Public,58,44668,18,18152,2014_2015,4
175300,SCHOOL OF THE ART INSTITUTE OF CHICAGO,IL,Private-Nonprofit,218,537686,240,484315,2014_2015,4
175600,SHIMER COLLEGE,IL,Private-Nonprofit,5,6250,8,15251,2014_2015,4
175800,SOUTHERN ILLINOIS UNIVERSITY AT CARBONDALE,IL,Public,437,928564,467,1117868,2014_2015,4
175900,SOUTHERN ILLINOIS UNIVERSITY EDWARDSVILLE,IL,Public,421,737662,488,1093196,2014_2015,4
176500,UNIVERSITY OF ST MARY OF THE LAKE/MUNDELEIN SEMINARY,IL,Private-Nonprofit,0,0,0,0,2014_2015,4
176700,BENEDICTINE UNIVERSITY,IL,Private-Nonprofit,838,1207457,955,1779120,2014_2015,4
176800,SAINT XAVIER UNIVERSITY,IL,Private-Nonprofit,50,134003,63,194717,2014_2015,4
177100,TRINITY CHRISTIAN COLLEGE,IL,Private-Nonprofit,325,584508,326,855704,2014_2015,4
177200,TRINITY INTERNATIONAL UNIVERSITY,IL,Private-Nonprofit,51,105346,71,141708,2014_2015,4
177300,TRITON COLLEGE,IL,Public,66,57640,71,72857,2014_2015,4
177400,UNIVERSITY OF CHICAGO (THE),IL,Private-Nonprofit,136,128611,119,141680,2014_2015,4
177500,UNIVERSITY OF ILLINOIS AT URBANA-CHAMPAIGN,IL,Public,529,1104413,501,1304656,2014_2015,4
177600,UNIVERSITY OF ILLINOIS AT CHICAGO,IL,Public,526,1165229,336,686687,2014_2015,4
177800,VANDERCOOK COLLEGE OF MUSIC,IL,Private-Nonprofit,3,3750,1,500,2014_2015,4
177900,ILLINOIS EASTERN COMMUNITY COLLEGES - WABASH VALLEY COLLEGE,IL,Public,27,23945,13,11305,2014_2015,4
178000,WESTERN ILLINOIS UNIVERSITY,IL,Public,485,1026883,616,841976,2014_2015,4
178100,WHEATON COLLEGE,IL,Private-Nonprofit,23,35680,20,42534,2014_2015,4
178300,WORSHAM COLLEGE OF MORTUARY SCIENCE,IL,Proprietary,166,191103,177,305679,2014_2015,4
178400,ANCILLA DOMINI COLLEGE,IN,Private-Nonprofit,22,40043,22,50119,2014_2015,4
178500,ANDERSON UNIVERSITY,IN,Private-Nonprofit,245,646572,122,299014,2014_2015,4
178600,BALL STATE UNIVERSITY,IN,Public,1164,2919106,533,1004823,2014_2015,4
178700,BETHEL COLLEGE,IN,Private-Nonprofit,420,427811,457,618758,2014_2015,4
178800,BUTLER UNIVERSITY,IN,Private-Nonprofit,105,118888,39,71872,2014_2015,4
178900,CHRISTIAN THEOLOGICAL SEMINARY,IN,Private-Nonprofit,0,0,0,0,2014_2015,4
179200,DEPAUW UNIVERSITY,IN,Private-Nonprofit,39,48981,41,53306,2014_2015,4
179300,EARLHAM COLLEGE,IN,Private-Nonprofit,4,7000,6,13400,2014_2015,4
179500,UNIVERSITY OF EVANSVILLE,IN,Private-Nonprofit,21,45734,12,24211,2014_2015,4
179800,FRANKLIN COLLEGE OF INDIANA,IN,Private-Nonprofit,4,8752,9,15850,2014_2015,4
179900,GOSHEN COLLEGE,IN,Private-Nonprofit,13,19708,26,50199,2014_2015,4
180000,GRACE COLLEGE AND THEOLOGICAL SEMINARY,IN,Private-Nonprofit,70,128738,67,140148,2014_2015,4
180100,HANOVER COLLEGE,IN,Private-Nonprofit,3,7301,3,4999,2014_2015,4
180300,HUNTINGTON UNIVERSITY,IN,Private-Nonprofit,42,52752,43,83805,2014_2015,4
180400,UNIVERSITY OF INDIANAPOLIS,IN,Private-Nonprofit,304,810765,227,656256,2014_2015,4
180500,INDIANA INSTITUTE OF TECHNOLOGY,IN,Private-Nonprofit,8945,4509903,9116,6381439,2014_2015,4
180700,INDIANA STATE UNIVERSITY,IN,Public,561,966933,600,1144171,2014_2015,4
180800,UNIVERSITY OF SOUTHERN INDIANA,IN,Public,183,323963,167,300772,2014_2015,4
180900,INDIANA UNIVERSITY - BLOOMINGTON,IN,Public,649,1524490,334,565080,2014_2015,4
181100,INDIANA UNIVERSITY - EAST,IN,Public,560,572096,488,597455,2014_2015,4
181300,INDIANA UNIVERSITY - PURDUE UNIVERSITY INDIANAPOLIS,IN,Public,1208,2489501,1006,2230941,2014_2015,4
181400,INDIANA UNIVERSITY - KOKOMO,IN,Public,246,441028,171,365707,2014_2015,4
181500,INDIANA UNIVERSITY - NORTHWEST,IN,Public,327,295008,361,459566,2014_2015,4
181600,INDIANA UNIVERSITY - SOUTH BEND,IN,Public,618,590768,508,556306,2014_2015,4
181700,INDIANA UNIVERSITY SOUTHEAST,IN,Public,334,603993,278,641733,2014_2015,4
182000,MANCHESTER UNIVERSITY,IN,Private-Nonprofit,15,18810,19,22850,2014_2015,4
182100,MARIAN UNIVERSITY,IN,Private-Nonprofit,629,1341803,692,2017643,2014_2015,4
182200,INDIANA WESLEYAN UNIVERSITY,IN,Private-Nonprofit,5993,11937462,6237,18750963,2014_2015,4
182300,ANABAPTIST MENNONITE BIBLICAL SEMINARY,IN,Private-Nonprofit,0,0,0,0,2014_2015,4
182400,OAKLAND CITY UNIVERSITY,IN,Private-Nonprofit,84,177898,94,279896,2014_2015,4
182500,PURDUE UNIVERSITY,IN,Public,489,933391,268,410998,2014_2015,4
182600,PURDUE UNIVERSITY - NORTH CENTRAL,IN,Public,144,153823,147,154900,2014_2015,4
182700,PURDUE UNIVERSITY - CALUMET,IN,Public,479,592123,564,789655,2014_2015,4
182800,INDIANA UNIVERSITY PURDUE UNIVERSITY FT WAYNE,IN,Public,248,449057,221,450254,2014_2015,4
183000,ROSE-HULMAN INSTITUTE OF TECHNOLOGY,IN,Private-Nonprofit,11,19831,15,39106,2014_2015,4
183200,UNIVERSITY OF SAINT FRANCIS,IN,Private-Nonprofit,157,186044,163,272781,2014_2015,4
183300,SAINT JOSEPH'S COLLEGE,IN,Private-Nonprofit,2,5240,7,8270,2014_2015,4
183400,CALUMET COLLEGE OF SAINT JOSEPH,IN,Private-Nonprofit,84,139322,108,267948,2014_2015,4
183500,SAINT MARY OF THE WOODS COLLEGE,IN,Private-Nonprofit,61,121561,94,160742,2014_2015,4
183600,ST MARYS COLLEGE,IN,Private-Nonprofit,19,39500,24,34160,2014_2015,4
183800,TAYLOR UNIVERSITY,IN,Private-Nonprofit,38,76561,41,82985,2014_2015,4
183900,TRINE UNIVERSITY,IN,Private-Nonprofit,200,276461,198,323785,2014_2015,4
184000,UNIVERSITY OF NOTRE DAME,IN,Private-Nonprofit,32,56467,74,120990,2014_2015,4
184200,VALPARAISO UNIVERSITY,IN,Private-Nonprofit,269,393133,310,444308,2014_2015,4
184300,VINCENNES UNIVERSITY,IN,Public,424,467586,443,506492,2014_2015,4
184400,WABASH COLLEGE,IN,Private-Nonprofit,2,5500,0,0,2014_2015,4
184600,BRIAR CLIFF UNIVERSITY,IA,Private-Nonprofit,33,96039,39,101483,2014_2015,4
184700,BUENA VISTA UNIVERSITY,IA,Private-Nonprofit,715,1338900,702,1483319,2014_2015,4
184800,SOUTHEASTERN COMMUNITY COLLEGE,IA,Public,200,209915,201,239546,2014_2015,4
185000,CENTRAL COLLEGE,IA,Private-Nonprofit,2,1500,4,16200,2014_2015,4
185200,CLARKE UNIVERSITY,IA,Private-Nonprofit,5,7410,10,21353,2014_2015,4
185400,COE COLLEGE,IA,Private-Nonprofit,39,44600,21,42917,2014_2015,4
185500,DES MOINES UNIVERSITY - OSTEOPATHIC MEDICAL CENTER,IA,Private-Nonprofit,0,0,0,0,2014_2015,4
185600,CORNELL COLLEGE,IA,Private-Nonprofit,1,3500,2,6043,2014_2015,4
185700,SOUTHWESTERN COMMUNITY COLLEGE,IA,Public,130,149757,113,129424,2014_2015,4
185800,DIVINE WORD COLLEGE,IA,Private-Nonprofit,37,58446,0,0,2014_2015,4
185900,DORDT COLLEGE,IA,Private-Nonprofit,4,9100,4,11436,2014_2015,4
186000,DRAKE UNIVERSITY,IA,Private-Nonprofit,56,168148,49,122796,2014_2015,4
186200,ELLSWORTH COMMUNITY COLLEGE,IA,Public,140,95312,112,71691,2014_2015,4
186400,IOWA LAKES COMMUNITY COLLEGE,IA,Public,166,169114,172,205425,2014_2015,4
186500,IOWA CENTRAL COMMUNITY COLLEGE,IA,Public,835,931705,823,1311691,2014_2015,4
