time,fossil-gas,hard-coal,fossil-oil,nuclear,solar,wind-onshore,load-forecast,load-actual,price
2017-04-01 05:00:00+02:00,4614,6028,286,7107,42,4845,23544,23664,35.5
2017-04-01 06:00:00+02:00,4819,6473,294,7102,42,4894,25671,25870,37.46
2017-04-01 07:00:00+02:00,5835,6657,298,7102,66,5215,29403,29496,39.87
2017-04-01 08:00:00+02:00,7465,6729,305,7103,74,5404,32416,32365,42.43
2017-04-01 09:00:00+02:00,8761,6813,296,7105,377,5105,34563,34619,43.27
2017-04-01 10:00:00+02:00,9107,6820,305,7103,968,4647,35629,35607,41.2
2017-04-01 11:00:00+02:00,9050,6814,309,7103,1479,4600,35594,35420,39.69
2017-04-01 12:00:00+02:00,8233,6824,311,7102,1834,4801,35004,34704,39.63
2017-04-01 13:00:00+02:00,7840,6816,310,7103,1954,5307,34708,34632,38.1
2017-04-01 14:00:00+02:00,7297,6744,311,7102,1937,5987,33522,33591,36.1
2017-04-01 15:00:00+02:00,6634,6666,309,7100,1763,6406,32746,32725,34.38
2017-04-01 16:00:00+02:00,7186,6745,311,7099,1221,6354,32696,32515,33.88
2017-04-01 17:00:00+02:00,7907,6808,312,7087,389,6371,33397,32958,35.42
2017-04-01 18:00:00+02:00,8470,6765,313,7089,65,6850,35117,34757,42.07
2017-04-01 19:00:00+02:00,8260,6817,313,7097,47,7099,35693,35291,48.53
2017-04-01 20:00:00+02:00,7612,6670,313,7102,43,7305,36138,35284,47.97
2017-04-01 21:00:00+02:00,7267,6564,318,7105,38,7456,35544,35201,49.91
2017-04-01 22:00:00+02:00,6823,6470,320,7105,38,7345,33077,33462,46.88
2017-04-01 23:00:00+02:00,5240,6520,320,7105,37,7247,29903,30539,45.59
2017-04-02 00:00:00+02:00,4067,2680,261,7103,30,8986,27974,27676,51.52
2017-04-02 01:00:00+02:00,3987,2657,265,7089,31,9026,25896,25618,49.23
2017-04-02 02:00:00+02:00,3745,2655,266,7048,29,9179,24328,24102,44.14
2017-04-02 03:00:00+02:00,3594,2564,260,6933,27,9940,23601,23467,44.35
2017-04-02 04:00:00+02:00,3277,2205,264,6742,28,10606,23140,22839,43.32
2017-04-02 05:00:00+02:00,3380,2054,264,6545,28,10805,23117,22890,42.95
2017-04-02 06:00:00+02:00,3503,1926,253,6481,28,11382,23730,23451,42.43
2017-04-02 07:00:00+02:00,3755,1529,254,6490,52,12432,25139,24816,43.21
2017-04-02 08:00:00+02:00,3788,1707,255,6496,76,12564,26448,26301,43.95
2017-04-02 09:00:00+02:00,3723,1866,255,6501,312,12017,28792,28558,48.99
2017-04-02 10:00:00+02:00,3480,1961,255,6520,728,12048,30772,30435,46.83
2017-04-02 11:00:00+02:00,3681,1999,255,6531,1119,11555,31098,30877,41.91
2017-04-02 12:00:00+02:00,3699,2094,254,6536,1311,11602,30776,30617,38.55
2017-04-02 13:00:00+02:00,3534,2105,254,6550,1368,11890,30756,30690,38.3
2017-04-02 14:00:00+02:00,3446,2125,240,6560,1196,12107,30130,29801,38.75
2017-04-02 15:00:00+02:00,3489,2010,241,6581,889,12215,28794,28606,33.9
2017-04-02 16:00:00+02:00,3443,2001,206,6599,717,11956,27916,28087,32.44
2017-04-02 17:00:00+02:00,3340,1977,201,6613,415,12335,27542,27993,34.8
2017-04-02 18:00:00+02:00,3500,2057,200,6628,115,12399,28774,29146,39.92
2017-04-02 19:00:00+02:00,3747,2144,200,6643,66,12379,30698,30833,48.14
2017-04-02 20:00:00+02:00,3382,2106,203,6669,66,12723,31573,31181,50.06
2017-04-02 21:00:00+02:00,3410,2046,225,6680,34,13006,31511,30929,57.51
2017-04-02 22:00:00+02:00,3409,2022,224,6693,33,12830,30091,29492,53.27
2017-04-02 23:00:00+02:00,3648,1994,211,6702,32,12550,28036,27630,48.87
2017-04-03 00:00:00+02:00,3458,1561,267,7104,24,13788,27507,27388,56.75
2017-04-03 01:00:00+02:00,3300,1614,266,7104,25,13566,25681,25420,51.36
2017-04-03 02:00:00+02:00,3212,1596,269,7105,25,13600,24223,23922,45.74
